,SEX,AGE,y_true,y_pred
6444,1,24,1,1
6445,1,26,1,0
6446,2,47,0,0
6447,2,31,0,0
6448,2,37,1,1
6449,1,36,0,0
6450,1,47,0,0
6451,2,34,0,0
6452,2,26,1,0
6453,2,22,1,0
6454,2,45,0,0
6455,1,31,0,0
6456,1,54,0,0
6457,2,31,0,0
6458,2,23,0,0
6459,2,31,0,0
6460,2,49,0,0
6461,2,28,0,0
6462,2,34,1,1
6463,2,38,0,0
6464,1,41,0,0
6465,1,34,0,0
6466,2,33,0,0
6467,2,25,0,0
6468,2,27,0,0
6469,1,41,0,0
6470,2,28,0,0
6471,1,52,0,0
6472,2,32,0,0
6473,2,25,0,0
6474,1,26,0,1
6475,2,39,1,1
6476,1,37,0,0
6477,2,28,0,0
6478,2,45,0,0
6479,2,48,0,0
6480,1,37,1,0
6481,2,52,0,0
6482,1,34,0,1
6483,1,57,0,0
6484,1,61,1,0
6485,1,48,0,0
6486,2,40,0,0
6487,1,24,1,0
6488,1,26,0,0
6489,1,29,0,0
6490,1,46,0,0
6491,2,27,1,0
6492,2,59,1,1
6493,2,39,0,0
6494,2,29,1,0
6495,2,35,0,0
6496,2,35,0,0
6497,2,37,0,0
6498,1,37,0,0
6499,2,43,1,0
6500,1,39,0,0
6501,1,51,1,0
6502,2,31,0,0
6503,1,28,0,0
6504,1,28,0,0
6505,2,42,0,0
6506,1,31,0,0
6507,2,30,0,0
6508,2,25,0,0
6509,1,48,0,0
6510,1,25,0,0
6511,2,29,1,0
6512,1,29,0,0
6513,2,35,0,0
6514,2,25,0,0
6515,2,24,1,0
6516,2,45,0,0
6517,1,40,0,0
6518,2,36,0,0
6519,2,45,0,0
6520,2,39,0,0
6521,1,33,0,0
6522,1,34,0,0
6523,2,31,0,0
6524,1,36,0,0
6525,1,56,1,0
6526,1,53,0,0
6527,1,46,0,0
6528,1,34,0,0
6529,2,27,0,0
6530,1,33,0,0
6531,1,26,0,0
6532,1,25,1,0
6533,1,26,0,0
6534,1,31,1,0
6535,2,32,0,0
6536,1,26,0,0
6537,2,35,1,0
6538,2,26,1,0
6539,2,30,0,0
6540,2,51,0,0
6541,2,38,0,0
6542,1,32,0,0
6543,2,32,0,0
6544,2,29,1,0
6545,2,27,0,0
6546,1,31,1,0
6547,2,31,0,0
6548,1,45,0,0
6549,1,36,0,0
6550,2,28,0,0
6551,1,25,0,0
6552,2,29,0,0
6553,2,49,1,0
6554,2,32,0,0
6555,2,43,0,0
6556,2,32,1,0
6557,2,25,0,0
6558,1,31,0,0
6559,1,29,0,0
6560,1,30,1,1
6561,2,29,0,0
6562,1,30,0,0
6563,1,44,0,0
6564,2,28,0,0
6565,1,44,0,0
6566,2,23,1,0
6567,2,32,0,0
6568,1,45,1,1
6569,2,41,0,0
6570,1,41,0,0
6571,2,31,1,0
6572,2,31,0,0
6573,1,50,0,0
6574,2,30,0,0
6575,1,49,0,0
6576,1,44,0,0
6577,2,40,1,0
6578,1,44,0,0
6579,2,43,0,0
6580,2,47,0,0
6581,2,46,0,0
6582,2,24,0,0
6583,1,30,0,0
6584,1,33,0,0
6585,2,28,0,0
6586,2,31,0,0
6587,1,27,0,0
6588,2,27,0,0
6589,2,44,1,1
6590,2,38,0,0
6591,1,29,0,0
6592,2,43,0,0
6593,2,29,0,0
6594,1,46,0,0
6595,2,40,1,1
6596,1,42,0,0
6597,1,50,0,0
6598,1,60,0,0
6599,1,38,1,0
6600,1,30,1,0
6601,2,23,0,0
6602,2,44,0,0
6603,1,29,0,0
6604,2,28,0,1
6605,2,48,0,0
6606,2,29,0,0
6607,2,39,0,0
6608,2,28,0,0
6609,1,38,0,0
6610,1,34,0,0
6611,2,28,0,0
6612,1,29,0,0
6613,2,34,0,0
6614,1,51,1,0
6615,1,38,0,0
6616,1,42,0,0
6617,2,27,0,0
6618,2,44,0,0
6619,1,43,1,1
6620,2,26,0,0
6621,1,65,0,0
6622,2,23,1,1
6623,2,27,0,0
6624,2,28,0,0
6625,2,27,0,0
6626,2,37,0,0
6627,2,47,0,0
6628,1,38,0,0
6629,2,28,0,0
6630,2,33,0,0
6631,1,42,0,0
6632,1,33,0,0
6633,2,42,0,0
6634,2,45,0,0
6635,2,22,0,0
6636,1,39,0,0
6637,2,36,1,0
6638,1,23,0,0
6639,2,46,0,0
6640,2,25,1,0
6641,2,42,0,0
6642,2,39,0,0
6643,2,27,0,0
6644,2,24,0,0
6645,1,47,0,0
6646,1,39,0,0
6647,2,30,1,0
6648,2,28,0,0
6649,1,26,0,0
6650,2,50,0,0
6651,2,26,1,0
6652,1,22,0,0
6653,2,38,0,0
6654,1,28,0,0
6655,1,47,1,0
6656,1,30,0,0
6657,2,29,0,0
6658,1,40,0,0
6659,2,32,0,0
6660,1,49,0,0
6661,2,49,0,0
6662,1,33,0,0
6663,2,26,0,0
6664,1,25,1,0
6665,2,57,0,0
6666,1,40,0,1
6667,2,24,0,0
6668,2,31,0,0
6669,2,39,1,1
6670,2,68,0,0
6671,1,25,1,0
6672,2,35,0,0
6673,1,38,0,0
6674,2,36,0,0
6675,2,31,0,0
6676,1,30,0,0
6677,2,30,0,0
6678,1,27,0,0
6679,2,36,0,0
6680,1,44,0,0
6681,2,22,0,0
6682,2,23,0,1
6683,1,40,0,0
6684,2,32,0,0
6685,1,38,0,0
6686,1,29,0,0
6687,2,39,0,0
6688,1,25,0,0
6689,2,24,0,1
6690,1,26,0,0
6691,1,36,0,0
6692,1,36,0,0
6693,2,37,1,1
6694,2,29,0,0
6695,1,32,0,0
6696,1,26,0,0
6697,2,30,0,0
6698,2,22,0,0
6699,2,24,0,0
6700,2,38,0,0
6701,2,49,0,0
6702,1,39,0,0
6703,2,49,0,0
6704,1,44,0,0
6705,1,54,1,1
6706,1,51,0,0
6707,2,24,0,0
6708,1,23,1,0
6709,1,29,0,0
6710,1,37,0,0
6711,2,36,0,0
6712,2,38,0,1
6713,1,50,0,0
6714,2,32,0,0
6715,1,41,0,0
6716,1,39,0,0
6717,2,22,0,0
6718,2,35,0,0
6719,2,51,0,0
6720,2,37,0,0
6721,2,42,0,0
6722,2,27,0,0
6723,1,31,0,0
6724,2,35,0,0
6725,2,29,0,0
6726,2,23,1,0
6727,2,36,0,0
6728,2,39,0,0
6729,2,34,0,0
6730,1,30,0,0
6731,1,24,1,0
6732,2,37,0,0
6733,1,29,0,0
6734,1,28,0,0
6735,2,32,0,1
6736,2,36,0,0
6737,1,54,0,0
6738,1,25,1,0
6739,1,42,1,0
6740,2,23,0,0
6741,1,37,0,0
6742,1,43,1,0
6743,1,26,0,0
6744,2,36,0,0
6745,1,31,1,1
6746,1,22,0,0
6747,1,46,0,0
6748,1,41,0,0
6749,1,32,0,0
6750,2,35,0,0
6751,1,40,0,0
6752,2,23,0,0
6753,2,28,0,0
6754,2,36,0,0
6755,2,26,0,0
6756,2,24,0,0
6757,1,40,0,0
6758,1,39,1,1
6759,2,43,0,0
6760,2,46,0,0
6761,1,27,0,0
6762,1,23,1,0
6763,2,39,0,0
6764,2,44,0,0
6765,2,32,0,0
6766,2,28,0,0
6767,1,34,0,0
6768,2,28,1,0
6769,1,45,0,0
6770,1,27,0,0
6771,2,48,0,0
6772,2,26,0,0
6773,1,29,0,0
6774,1,32,0,0
6775,2,46,0,0
6776,1,29,0,0
6777,2,30,0,0
6778,1,50,1,0
6779,2,29,1,1
6780,2,28,1,0
6781,1,23,0,0
6782,2,43,0,0
6783,2,25,0,0
6784,1,46,0,0
6785,1,22,0,0
6786,2,33,0,0
6787,1,36,0,0
6788,1,40,0,0
6789,2,27,1,0
6790,2,46,0,0
6791,2,64,0,0
6792,2,24,1,0
6793,2,43,0,0
6794,1,28,0,0
6795,1,36,1,0
6796,2,30,0,0
6797,2,30,0,0
6798,1,32,0,0
6799,2,29,0,0
6800,1,47,0,0
6801,2,33,0,0
6802,2,33,0,0
6803,2,33,0,0
6804,2,42,0,0
6805,1,30,0,0
6806,2,35,0,0
6807,1,28,0,0
6808,1,47,0,0
6809,2,43,1,0
6810,2,36,0,0
6811,2,22,0,0
6812,1,57,0,0
6813,2,27,0,0
6814,2,28,0,0
6815,1,53,0,0
6816,2,27,1,0
6817,1,54,0,0
6818,2,29,1,0
6819,2,22,0,0
6820,1,30,0,0
6821,1,35,0,0
6822,1,41,0,0
6823,2,26,0,0
6824,2,39,0,0
6825,1,33,0,0
6826,2,34,0,0
6827,2,35,0,0
6828,2,37,0,0
6829,2,52,0,0
6830,1,30,0,1
6831,2,30,0,0
6832,2,30,0,0
6833,2,35,0,0
6834,2,29,0,0
6835,2,39,0,0
6836,1,41,1,0
6837,1,39,1,0
6838,1,34,0,0
6839,2,23,0,0
6840,2,51,1,0
6841,2,25,0,0
6842,1,42,0,1
6843,2,42,0,0
6844,2,28,0,0
6845,2,24,0,0
6846,2,25,0,0
6847,2,36,0,0
6848,2,46,0,0
6849,1,36,0,0
6850,1,22,1,0
6851,1,39,0,0
6852,2,26,0,0
6853,2,44,0,0
6854,2,53,0,0
6855,2,38,0,0
6856,1,25,0,0
6857,1,41,0,0
6858,2,44,1,0
6859,1,28,0,0
6860,1,30,1,1
6861,1,27,0,1
6862,1,55,0,0
6863,2,53,0,0
6864,2,29,1,1
6865,2,45,0,0
6866,1,23,1,1
6867,2,40,0,0
6868,1,25,0,0
6869,1,26,1,0
6870,1,41,1,0
6871,2,43,0,0
6872,2,27,0,0
6873,1,47,0,0
6874,1,34,0,0
6875,1,37,0,0
6876,1,36,0,1
6877,2,45,0,0
6878,1,41,1,0
6879,1,24,0,0
6880,2,36,1,0
6881,2,52,1,0
6882,2,30,0,0
6883,1,32,0,0
6884,2,30,0,0
6885,2,22,0,0
6886,2,56,0,0
6887,1,27,0,0
6888,2,26,0,0
6889,1,23,0,0
6890,2,23,1,1
6891,1,36,0,0
6892,2,44,0,0
6893,1,33,1,0
6894,2,36,0,0
6895,1,38,0,0
6896,1,35,0,0
6897,2,26,0,0
6898,2,34,0,0
6899,1,33,0,0
6900,1,23,1,0
6901,2,25,0,0
6902,2,42,0,0
6903,1,39,0,0
6904,2,25,0,0
6905,2,41,0,0
6906,1,43,0,0
6907,2,50,0,0
6908,2,36,0,0
6909,2,22,0,0
6910,1,29,0,0
6911,2,30,0,0
6912,2,25,0,0
6913,1,44,0,0
6914,1,36,0,0
6915,2,39,0,0
6916,2,31,0,0
6917,1,29,1,0
6918,1,24,0,0
6919,2,26,0,0
6920,1,35,0,1
6921,1,29,0,0
6922,1,40,1,0
6923,1,30,1,0
6924,1,50,0,0
6925,1,49,0,0
6926,2,22,0,0
6927,1,35,0,0
6928,1,52,0,0
6929,2,30,0,0
6930,1,29,0,0
6931,1,37,0,0
6932,1,32,0,0
6933,1,45,1,0
6934,1,30,1,1
6935,1,31,0,0
6936,2,46,0,0
6937,2,28,0,1
6938,2,31,0,0
6939,2,42,0,0
6940,2,51,0,0
6941,1,22,0,0
6942,2,43,0,0
6943,1,25,0,0
6944,2,39,0,0
6945,2,32,1,0
6946,2,35,0,0
6947,1,32,1,0
6948,2,30,0,0
6949,2,40,0,1
6950,1,34,1,0
6951,2,38,0,0
6952,1,37,0,0
6953,1,27,0,0
6954,2,40,0,0
6955,2,34,0,1
6956,1,43,0,0
6957,2,35,0,0
6958,1,37,0,0
6959,1,42,0,0
6960,1,30,0,0
6961,1,23,1,1
6962,1,41,1,0
6963,1,30,0,1
6964,1,39,1,0
6965,2,35,0,0
6966,2,28,1,0
6967,2,22,0,0
6968,1,29,1,0
6969,2,49,1,0
6970,2,26,1,1
6971,1,46,1,0
6972,2,39,0,0
6973,2,31,0,0
6974,1,47,0,0
6975,2,38,0,0
6976,1,37,0,0
6977,2,37,0,0
6978,1,26,0,0
6979,2,25,0,0
6980,2,22,0,0
6981,2,23,0,0
6982,2,31,0,0
6983,2,27,0,0
6984,2,30,0,0
6985,2,23,0,0
6986,1,25,1,0
6987,1,40,0,0
6988,1,43,0,0
6989,2,34,0,0
6990,2,22,0,0
6991,1,37,0,0
6992,1,26,1,0
6993,2,30,1,0
6994,1,44,0,0
6995,1,36,0,0
6996,2,23,0,1
6997,1,28,0,0
6998,1,34,0,0
6999,1,45,1,0
7000,1,29,0,0
7001,1,48,0,0
7002,1,31,1,1
7003,2,32,1,0
7004,1,31,0,0
7005,1,40,0,0
7006,2,33,0,0
7007,2,38,0,0
7008,1,52,0,1
7009,1,34,0,0
7010,2,29,0,0
7011,2,48,0,0
7012,2,22,1,0
7013,1,30,0,0
7014,2,43,0,0
7015,2,39,0,0
7016,1,34,0,0
7017,1,45,1,0
7018,1,31,0,0
7019,1,48,0,0
7020,1,31,0,0
7021,2,46,1,0
7022,2,22,0,0
7023,1,31,1,0
7024,1,50,0,0
7025,2,35,0,0
7026,2,27,0,0
7027,2,26,0,0
7028,1,35,0,0
7029,1,26,0,0
7030,2,37,0,0
7031,2,23,0,0
7032,2,44,0,0
7033,2,40,0,0
7034,1,52,0,0
7035,2,39,1,0
7036,1,40,0,0
7037,1,32,0,1
7038,1,28,0,1
7039,2,52,1,0
7040,2,23,1,0
7041,1,44,1,0
7042,2,28,1,0
7043,1,42,0,0
7044,2,49,0,0
7045,1,40,0,0
7046,1,54,1,1
7047,2,33,0,0
7048,2,24,0,0
7049,2,35,0,0
7050,1,44,0,0
7051,2,30,0,0
7052,1,34,1,0
7053,1,39,0,0
7054,1,39,1,0
7055,2,41,0,0
7056,1,30,0,0
7057,2,45,0,0
7058,2,37,1,0
7059,1,37,1,0
7060,2,24,0,0
7061,1,34,0,0
7062,1,31,0,0
7063,2,29,0,0
7064,1,39,0,0
7065,2,38,0,0
7066,2,24,0,0
7067,2,22,0,0
7068,2,35,0,0
7069,1,39,0,0
7070,2,35,0,0
7071,2,25,0,0
7072,1,28,1,1
7073,1,29,0,0
7074,2,26,0,0
7075,1,55,1,0
7076,2,46,0,0
7077,2,45,0,0
7078,2,29,1,1
7079,2,30,0,0
7080,1,29,0,0
7081,2,48,0,0
7082,1,33,0,0
7083,2,28,0,0
7084,1,39,0,0
7085,2,31,0,0
7086,2,51,1,0
7087,1,31,0,0
7088,2,28,1,0
7089,1,44,1,0
7090,2,33,0,0
7091,2,30,0,0
7092,2,22,0,0
7093,1,48,0,0
7094,1,38,0,0
7095,1,53,0,0
7096,1,44,0,0
7097,1,26,0,0
7098,2,30,0,0
7099,1,23,0,0
7100,1,26,1,0
7101,1,26,1,1
7102,2,34,0,0
7103,1,30,0,0
7104,1,42,0,0
7105,1,28,0,0
7106,1,43,0,0
7107,2,49,1,0
7108,1,45,0,0
7109,2,25,0,0
7110,2,46,1,1
7111,2,32,1,0
7112,1,36,1,0
7113,2,31,0,0
7114,1,32,0,0
7115,1,28,0,0
7116,2,33,0,0
7117,2,25,0,0
7118,2,22,0,0
7119,2,42,0,0
7120,2,56,0,0
7121,2,28,0,0
7122,1,45,0,0
7123,2,56,0,0
7124,1,36,0,0
7125,1,46,0,0
7126,2,27,0,0
7127,2,47,0,0
7128,2,29,1,0
7129,2,36,0,0
7130,1,25,0,1
7131,2,38,0,0
7132,2,27,0,0
7133,1,33,0,0
7134,1,39,0,0
7135,2,36,0,0
7136,1,54,0,0
7137,2,29,0,0
7138,2,22,0,0
7139,2,30,0,0
7140,2,28,0,0
7141,1,40,0,0
7142,1,38,0,0
7143,2,34,1,0
7144,2,32,0,0
7145,1,26,0,0
7146,1,44,0,0
7147,2,30,0,0
7148,1,24,0,0
7149,1,33,0,0
7150,2,23,0,0
7151,2,27,0,0
7152,1,33,0,0
7153,1,42,0,0
7154,1,25,0,0
7155,2,23,0,0
7156,1,37,0,0
7157,2,43,0,0
7158,2,42,0,0
7159,2,26,0,0
7160,1,27,0,0
7161,2,40,0,0
7162,2,35,0,0
7163,2,26,1,1
7164,2,54,0,0
7165,1,31,0,0
7166,1,38,0,0
7167,2,24,0,0
7168,2,26,0,0
7169,1,61,1,0
7170,2,36,0,0
7171,2,27,1,0
7172,2,40,0,0
7173,1,52,1,0
7174,2,27,0,0
7175,2,23,0,0
7176,1,25,0,0
7177,2,38,1,0
7178,2,24,0,0
7179,1,31,1,0
7180,1,42,0,0
7181,1,31,0,0
7182,1,43,1,0
7183,1,29,0,0
7184,1,45,0,0
7185,2,27,1,0
7186,1,30,0,0
7187,1,28,0,0
7188,1,54,0,0
7189,1,41,0,0
7190,2,61,0,0
7191,2,39,0,0
7192,2,45,0,0
7193,1,23,1,0
7194,2,34,1,0
7195,1,29,0,0
7196,2,27,0,0
7197,1,34,0,0
7198,1,36,0,0
7199,1,43,1,0
7200,1,54,1,1
7201,1,28,0,0
7202,1,41,0,0
7203,2,30,1,1
7204,2,48,0,0
7205,2,31,0,0
7206,1,39,1,1
7207,2,34,0,0
7208,2,37,1,1
7209,1,27,1,1
7210,1,38,0,0
7211,1,48,0,0
7212,2,54,0,0
7213,1,39,0,0
7214,1,25,0,0
7215,2,27,0,0
7216,2,34,0,0
7217,2,23,0,0
7218,1,27,0,1
7219,1,24,0,0
7220,2,38,1,0
7221,1,52,0,0
7222,2,43,0,1
7223,1,39,0,0
7224,2,34,0,0
7225,2,48,1,1
7226,2,34,0,0
7227,2,43,0,0
7228,1,38,0,0
7229,2,46,0,0
7230,2,40,1,0
7231,2,26,1,0
7232,1,44,0,0
7233,2,28,0,0
7234,1,36,0,0
7235,2,58,1,0
7236,1,46,0,0
7237,2,25,0,0
7238,2,50,0,0
7239,2,38,0,0
7240,2,23,1,0
7241,2,31,0,0
7242,2,44,0,0
7243,1,63,0,0
7244,2,45,0,0
7245,1,58,0,0
7246,2,26,1,1
7247,1,40,0,0
7248,1,51,0,0
7249,2,39,0,0
7250,2,34,0,0
7251,1,31,0,0
7252,2,31,0,0
7253,1,25,0,0
7254,2,48,1,0
7255,2,22,0,0
7256,1,55,1,0
7257,2,24,0,0
7258,1,35,1,0
7259,1,55,0,0
7260,2,36,0,0
7261,2,36,1,1
7262,2,35,1,1
7263,2,37,0,0
7264,2,38,0,0
7265,2,23,0,0
7266,1,43,1,0
7267,1,46,0,0
7268,1,48,0,0
7269,2,53,0,0
7270,1,42,0,0
7271,2,50,1,0
7272,2,29,1,0
7273,2,34,0,0
7274,2,50,0,0
7275,1,30,0,0
7276,1,52,0,0
7277,2,28,0,0
7278,1,41,1,1
7279,1,23,0,0
7280,1,40,0,1
7281,1,40,0,0
7282,2,23,0,0
7283,2,26,0,0
7284,1,42,0,0
7285,2,41,0,0
7286,2,26,0,1
7287,2,26,0,0
7288,1,43,1,0
7289,2,34,0,0
7290,2,38,0,0
7291,2,40,0,0
7292,1,21,1,1
7293,1,41,0,0
7294,2,27,0,0
7295,1,37,0,0
7296,2,35,0,0
7297,2,49,0,0
7298,2,34,0,0
7299,1,37,0,0
7300,2,28,0,0
7301,2,23,0,0
7302,2,29,0,0
7303,2,27,0,0
7304,2,32,0,0
7305,1,47,0,0
7306,1,22,0,0
7307,2,45,0,0
7308,1,28,1,0
7309,2,38,0,0
7310,2,30,0,0
7311,2,34,1,1
7312,1,35,0,0
7313,2,33,0,0
7314,2,46,1,0
7315,2,27,0,0
7316,1,31,1,0
7317,2,27,0,0
7318,2,36,0,0
7319,2,27,0,0
7320,1,38,1,0
7321,2,46,0,0
7322,2,58,1,1
7323,2,24,0,0
7324,1,54,0,0
7325,1,40,0,0
7326,1,51,1,0
7327,1,36,0,1
7328,2,31,1,1
7329,1,42,0,0
7330,2,26,0,0
7331,2,24,1,1
7332,2,28,0,0
7333,2,22,0,0
7334,1,26,1,0
7335,1,35,1,0
7336,2,30,0,0
7337,2,27,1,0
7338,1,29,0,0
7339,1,44,0,0
7340,2,34,0,0
7341,1,29,0,0
7342,2,30,0,0
7343,2,44,0,0
7344,2,43,0,0
7345,1,52,0,0
7346,1,32,1,0
7347,1,27,0,0
7348,2,34,1,0
7349,2,29,0,0
7350,2,43,0,0
7351,2,28,1,0
7352,1,29,0,0
7353,2,36,0,0
7354,2,41,0,0
7355,1,28,0,0
7356,1,72,0,0
7357,1,29,0,0
7358,1,47,1,0
7359,2,52,0,0
7360,2,30,0,0
7361,2,35,0,0
7362,2,45,0,0
7363,1,36,0,0
7364,1,25,1,0
7365,2,37,0,0
7366,1,27,0,0
7367,1,28,0,0
7368,1,24,1,0
7369,1,34,0,0
7370,2,25,0,1
7371,2,40,1,1
7372,2,29,0,0
7373,1,38,1,0
7374,2,35,0,0
7375,2,23,1,1
7376,2,25,0,0
7377,2,25,0,0
7378,2,22,0,0
7379,2,58,0,0
7380,2,42,0,0
7381,1,38,1,0
7382,2,27,0,0
7383,2,31,0,0
7384,2,26,0,0
7385,2,28,0,0
7386,2,43,0,0
7387,2,44,1,0
7388,2,22,0,0
7389,2,33,0,0
7390,1,22,1,0
7391,1,22,0,0
7392,2,53,0,0
7393,2,34,1,0
7394,2,53,0,0
7395,2,32,0,0
7396,2,31,0,0
7397,2,28,0,0
7398,2,35,0,0
7399,2,24,1,0
7400,2,27,0,0
7401,2,35,1,0
7402,1,30,0,0
7403,2,39,1,0
7404,2,51,0,0
7405,1,26,0,0
7406,2,45,0,0
7407,2,35,0,1
7408,2,27,0,0
7409,2,31,0,0
7410,2,49,0,1
7411,1,41,1,0
7412,2,28,0,0
7413,2,40,1,0
7414,2,36,0,0
7415,1,38,0,0
7416,2,47,1,0
7417,2,32,0,0
7418,2,53,0,0
7419,2,25,0,0
7420,2,38,0,0
7421,1,57,0,0
7422,1,51,1,0
7423,1,28,1,0
7424,2,43,0,0
7425,2,43,0,0
7426,2,26,0,0
7427,1,26,0,0
7428,2,46,0,0
7429,2,51,0,0
7430,1,42,0,0
7431,2,38,0,0
7432,2,34,0,0
7433,2,50,1,0
7434,2,29,0,0
7435,2,48,0,0
7436,1,30,0,0
7437,2,44,1,0
7438,1,34,1,0
7439,2,54,0,0
7440,2,36,0,0
7441,2,40,0,1
7442,2,40,0,0
7443,2,22,0,0
7444,2,48,0,0
7445,1,27,0,0
7446,1,28,1,0
7447,1,48,0,0
7448,2,63,0,0
7449,1,22,0,0
7450,2,26,1,1
7451,1,27,0,0
7452,2,46,1,1
7453,1,32,0,0
7454,2,39,0,0
7455,2,37,0,0
7456,2,23,0,0
7457,2,29,0,0
7458,2,26,1,0
7459,1,34,0,0
7460,2,34,0,0
7461,1,36,0,0
7462,1,22,0,0
7463,2,24,0,0
7464,1,63,0,0
7465,2,28,0,0
7466,1,23,0,1
7467,1,50,1,0
7468,2,37,0,0
7469,1,23,0,0
7470,1,40,0,0
7471,1,37,1,1
7472,2,38,0,0
7473,2,48,0,0
7474,2,29,0,0
7475,2,35,0,1
7476,1,52,0,0
7477,2,38,0,1
7478,2,52,0,0
7479,2,49,1,0
7480,2,43,0,0
7481,2,51,0,0
7482,2,55,0,0
7483,1,28,0,0
7484,2,24,0,0
7485,1,40,0,0
7486,2,26,0,0
7487,2,43,0,0
7488,1,23,0,0
7489,1,34,0,0
7490,1,40,0,0
7491,2,28,0,0
7492,2,35,0,1
7493,1,41,1,0
7494,2,40,0,0
7495,2,49,0,0
7496,2,42,0,0
7497,2,48,1,0
7498,2,47,1,0
7499,2,34,0,0
7500,1,31,0,0
7501,1,24,0,0
7502,2,35,0,0
7503,2,40,0,0
7504,2,36,1,0
7505,1,31,0,0
7506,1,52,0,0
7507,1,37,0,0
7508,2,26,0,0
7509,2,30,0,0
7510,2,37,0,0
7511,1,46,0,0
7512,2,37,0,0
7513,2,44,0,0
7514,2,25,0,0
7515,1,49,0,0
7516,1,35,0,0
7517,2,28,0,0
7518,1,32,0,0
7519,1,30,0,1
7520,1,58,0,1
7521,2,34,0,1
7522,2,38,1,0
7523,2,27,0,0
7524,2,38,1,0
7525,2,52,0,0
7526,2,51,0,0
7527,2,42,0,0
7528,1,49,0,0
7529,2,26,0,0
7530,2,23,0,0
7531,2,32,0,0
7532,2,48,0,0
7533,1,32,0,0
7534,1,31,0,0
7535,2,34,0,0
7536,2,46,0,0
7537,2,23,0,0
7538,2,31,0,0
7539,2,50,0,0
7540,1,25,0,0
7541,1,40,0,0
7542,2,29,0,0
7543,1,47,0,0
7544,2,27,0,0
7545,1,25,0,0
7546,2,29,0,0
7547,1,47,0,0
7548,2,27,1,0
7549,1,36,1,0
7550,2,42,1,0
7551,2,40,0,0
7552,1,38,0,0
7553,2,29,0,0
7554,2,45,1,1
7555,2,37,0,0
7556,1,41,0,0
7557,2,22,1,1
7558,2,37,0,0
7559,1,28,0,0
7560,2,40,0,0
7561,2,44,0,0
7562,1,30,1,0
7563,2,52,0,0
7564,2,51,0,0
7565,2,35,0,0
7566,2,41,0,0
7567,2,30,0,0
7568,2,26,1,1
7569,2,34,0,0
7570,2,57,1,1
7571,1,35,0,0
7572,1,48,0,0
7573,1,28,0,0
7574,2,28,0,0
7575,2,34,0,0
7576,2,31,0,0
7577,2,25,0,0
7578,2,31,0,0
7579,2,32,1,0
7580,2,28,0,0
7581,1,31,0,0
7582,1,30,0,0
7583,2,36,1,0
7584,2,30,0,0
7585,1,63,0,0
7586,1,34,1,1
7587,2,24,0,0
7588,2,41,1,0
7589,2,23,0,0
7590,2,29,0,0
7591,2,42,0,0
7592,2,36,0,0
7593,2,38,0,0
7594,2,49,0,0
7595,1,43,1,0
7596,1,29,0,0
7597,1,31,0,0
7598,2,31,0,0
7599,1,31,0,0
7600,2,26,0,0
7601,1,37,0,0
7602,1,33,0,0
7603,2,45,0,0
7604,1,35,1,0
7605,1,26,0,0
7606,1,24,1,0
7607,1,31,0,0
7608,2,40,0,0
7609,2,52,1,0
7610,1,26,0,0
7611,2,35,0,0
7612,1,45,1,0
7613,2,41,0,0
7614,2,42,0,0
7615,2,27,0,0
7616,2,29,1,0
7617,2,48,0,0
7618,1,29,1,0
7619,2,39,0,0
7620,2,35,0,0
7621,2,28,1,1
7622,1,44,0,0
7623,2,52,1,1
7624,2,29,0,0
7625,1,46,0,0
7626,2,54,1,1
7627,1,38,0,0
7628,2,42,1,0
7629,2,39,0,0
7630,2,31,0,0
7631,2,26,0,0
7632,2,51,0,0
7633,1,44,1,0
7634,2,37,0,0
7635,2,23,1,0
7636,2,41,0,0
7637,1,32,0,0
7638,1,23,0,0
7639,2,51,0,0
7640,1,26,0,0
7641,2,31,0,0
7642,2,33,0,0
7643,2,59,1,1
7644,2,45,0,0
7645,2,60,0,0
7646,1,22,0,0
7647,2,31,0,0
7648,2,28,0,0
7649,2,29,0,0
7650,2,38,1,0
7651,2,25,1,1
7652,2,40,0,0
7653,1,48,0,0
7654,2,33,0,0
7655,2,49,0,1
7656,1,31,0,0
7657,2,35,0,0
7658,2,32,0,0
7659,1,30,0,0
7660,2,27,0,1
7661,1,42,0,0
7662,2,25,0,0
7663,2,40,0,0
7664,1,27,0,0
7665,2,35,0,0
7666,2,32,1,0
7667,2,31,0,0
7668,2,31,1,0
7669,2,34,0,0
7670,1,50,1,1
7671,1,21,0,0
7672,2,47,0,0
7673,2,35,1,0
7674,2,40,0,0
7675,2,35,1,0
7676,1,46,1,0
7677,2,47,0,0
7678,2,40,0,0
7679,1,27,0,0
7680,2,29,0,0
7681,1,44,0,0
7682,2,44,0,0
7683,2,28,0,0
7684,1,27,0,0
7685,1,23,1,0
7686,1,39,0,0
7687,2,23,0,0
7688,1,45,0,0
7689,2,29,0,0
7690,2,43,0,0
7691,2,50,1,0
7692,2,29,0,0
7693,2,44,0,0
7694,2,31,1,0
7695,2,34,0,0
7696,1,25,1,0
7697,2,34,0,0
7698,2,38,0,0
7699,2,35,0,0
7700,2,24,0,0
7701,1,32,1,0
7702,2,28,0,0
7703,2,22,0,0
7704,1,26,0,0
7705,1,37,0,0
7706,2,33,0,0
7707,2,25,0,0
7708,1,33,0,0
7709,1,25,0,0
7710,1,29,0,0
7711,1,35,0,0
7712,1,28,0,0
7713,1,47,0,0
7714,1,30,0,0
